object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5295232493704212, 0.0685212460393382, 0.029000100207026265]","[0.0, 0.0, -0.0912244707087625, 0.9958303550022495]","[0.5371872162595607, -0.023409412214078208, 0.21625642269996054]",stone,0.635554743,0.809000299,"[0.003673705820285567, -0.0012916145765018055, 0.0]",-0.019603274,505.4213629,-2.243880229,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5333313380530927, 0.051857079472073256, 0.029000098553456477]","[0.0, 0.0, -0.18138872257689126, 0.9834114760983439]","[0.48543296357682414, -0.03389495189392092, 0.2181721763335791]",stone,0.362656077,0.764800222,"[0.00474993841890435, -0.003720330476809887, 0.0]",-0.154180501,509.8984729,-2.347669415,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47586726855251255, 0.012931926966885304, 0.029000081532376355]","[0.0, 0.0, 0.20160505265655257, 0.97946689721672]","[0.5358452671497378, 0.02428528240602043, 0.23065542085124427]",stone,0.293672246,0.657357563,"[-0.003923158195069377, -0.00012086100317558555, 0.0]",-0.056488438,511.3540276,-2.384688268,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5353054938431479, -0.04536850473939566, 0.0290000667177124]","[0.0, 0.0, 0.18454503367982178, 0.982824058793899]","[0.45537406082902776, -0.008069468771573732, 0.2472502043677948]",stone,0.354699884,0.45164067,"[-0.000599582184753286, -0.003047917839332867, 0.0]",0.142745138,507.6163685,-2.40501228,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45832995913347546, 0.032967233032603696, 0.02900007670531621]","[0.0, 0.0, 0.2096379158045299, 0.9777790876558635]","[0.5072900933833083, 0.006184114989655098, 0.2106072578931095]",stone,0.312192367,0.632538996,"[-0.0048269432176916574, -0.0009058241860207886, 0.0]",0.14948633,508.9364308,-2.410706098,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4931566421926614, 0.06663789046696798, 0.029000097489141823]","[0.0, 0.0, -0.2184197195256501, 0.9758549206323327]","[0.5412114382837085, -0.045151366828922235, 0.29969309720694115]",stone,0.539510282,0.42545095,"[0.004794363147788367, -0.0005516023074802348, 0.0]",0.146736982,518.1489624,-2.411279298,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5474447743169307, 0.05701587069687046, 0.029000077513191017]","[0.0, 0.0, 0.3467027627623172, 0.9379750499309544]","[0.47399872277784993, 0.047692673678058614, 0.20618691562520627]",stone,0.702646574,0.798266368,"[-0.0037803853948484376, -0.002570635621833647, 0.0]",-0.022472816,508.4174743,-2.489533006,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45652005896864534, 0.0057190319504940995, 0.029000076080055313]","[0.0, 0.0, 0.32975118741439324, 0.9440678759489689]","[0.4819586072033308, 0.014257907712091705, 0.22653770892207062]",stone,0.36584298,0.716366732,"[-0.004792484457488193, -0.0030156978816174465, 0.0]",0.128668274,508.3993417,-2.502251036,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.464535247571608, 0.03566129449339116, 0.02900006811794149]","[0.0, 0.0, -0.4412060431587526, 0.8974058320961575]","[0.4640281332083296, 0.049980574988459356, 0.29059606167864027]",stone,0.449732867,0.923031022,"[0.003488849688188943, -0.003621154525592404, 0.0]",-0.142173723,506.8365538,-2.521831112,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48751360465222915, 0.07754518134257572, 0.02900007607093833]","[0.0, 0.0, 0.4147199748677609, 0.9099490878316675]","[0.4672973445873568, -0.033568008939793906, 0.29389725671372263]",stone,0.401936629,0.801326602,"[-0.003288980598440544, -0.003485330986592195, 0.0]",-0.091877603,517.9351486,-2.529715096,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4818062510953621, 0.00739774671323655, 0.029000076134691417]","[0.0, 0.0, 0.379973386139338, 0.9249974193617004]","[0.5073573816183798, 0.02059110658090864, 0.26384962299779235]",stone,0.799346679,0.957137331,"[0.00497569603093903, -0.0005602012108431994, 0.0]",-0.17163932,510.1125623,-2.535112729,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.477231479092472, -0.06437513338121374, 0.029000076654884983]","[0.0, 0.0, 0.3844764631637211, 0.9231347947472871]","[0.47695334893590463, -0.03362923242216312, 0.2968356018246573]",stone,0.351798491,0.706129815,"[0.004405127783388796, -0.003878814619135056, 0.0]",-0.163726158,514.4372146,-2.536053842,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5475771221311727, 0.06690326796742115, 0.02900007766797955]","[0.0, 0.0, 0.4075173694271444, 0.913197455983743]","[0.450331795636358, 0.013821035996623307, 0.28012965051522193]",stone,0.73043334,0.615239994,"[-0.002873777103191695, -0.004727370399564627, 0.0]",-0.151511222,512.7778961,-2.553697298,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5076052140781553, 0.021377148559118042, 0.02900009766037155]","[0.0, 0.0, 0.5296295988262442, 0.8482290304199401]","[0.5486467204420007, -0.009520934065564014, 0.24508017463561532]",stone,0.382176438,0.478329111,"[-0.00398024741141315, -5.6072169879145366e-05, 0.0]",0.05938064,508.9185871,-2.607299897,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5420757636500435, -0.00013038488270027127, 0.02900009580622302]","[0.0, 0.0, 0.5298280693878955, 0.8481050742028935]","[0.5342902809239787, 0.0034614095941872466, 0.2917824904792146]",stone,0.584112356,0.572236808,"[0.0010905085101610389, -0.003003831827872, 0.0]",-0.019601957,506.4668795,-4.617873837,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4907800375753543, 0.011854621126739087, 0.029000097745718382]","[0.0, 0.0, 0.12506811603405574, 0.9921481574602111]","[0.4848103784828282, 0.02924972993111087, 0.2420873793390226]",stone,0.284957735,0.541918177,"[0.003930275300760846, -0.004229696616931085, 0.0]",-0.151226928,505.2354375,-6.706052807,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
