object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.45915839553374316, 0.03383448090093241, 0.03450000066390754]","[0.0, 0.0, 0.07156268582884108, 0.99743610421769]","[0.5133340436746553, 0.012499402873820606, 0.22965258098602237]",cylinder,0.204857077,0.980151079,"[0, 0, 0]",0,506.4312616,-4.25944243,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47297687716062997, 0.06731287220986533, 0.03450000251916837]","[0.0, 0.0, -0.329020913019012, 0.9443226349061722]","[0.47845440095900327, -0.011686434926338952, 0.2569850482706037]",cylinder,0.719537022,0.842459049,"[0, 0, 0]",0,509.0938964,-4.46755549,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5325407143148168, 0.02985106930529037, 0.034500002771368464]","[0.0, 0.0, 0.3646884641581098, 0.9311295957652721]","[0.4580317565568633, 0.004702663264394738, 0.2987724167047049]",cylinder,0.789259872,0.687420203,"[0, 0, 0]",0,510.682922,-4.528658246,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5227354324334674, -0.010469179071937854, 0.03450000089009899]","[0.0, 0.0, -0.47242336892286974, 0.8813717493178268]","[0.5056461882643978, -0.02599394340176551, 0.258001574640298]",cylinder,0.267648071,0.544567858,"[0, 0, 0]",0,508.9175511,-4.543815687,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5109429892521667, -0.054593745813708155, 0.03450000132515917]","[0.0, 0.0, -0.08455647116835313, 0.9964186886964512]","[0.5318755737476781, -0.013642659670393478, 0.22664146904879154]",cylinder,0.387109352,0.540457086,"[0, 0, 0]",0,504.2637508,-8.453361468,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5487843108046273, 0.007343156389506084, 0.034500001107813795]","[0.0, 0.0, -0.02359259878016533, 0.9997216559036811]","[0.5353059361895035, 0.01487011107879034, 0.26201132302138974]",cylinder,0.326681492,0.628651052,"[0, 0, 0]",0,506.7297507,-8.539904254,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5444838069151138, 0.0074613315711460765, 0.03450000156754113]","[0.0, 0.0, 0.3245612779802263, 0.9458646715232799]","[0.4675903390244905, -0.007907964816940963, 0.2865626010275536]",cylinder,0.455377276,0.456418487,"[0, 0, 0]",0,509.8180667,-8.938441326,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5493660693081304, 0.06080795921120989, 0.03450000208781429]","[0.0, 0.0, 0.46074681827863484, 0.8875316160262205]","[0.45089096820714575, 0.014664528193878645, 0.26682575808739994]",cylinder,0.599739178,0.816159906,"[0, 0, 0]",0,509.5394538,-9.16555557,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47846857818478344, -0.02742839855755328, 0.03450000207720329]","[0.0, 0.0, 0.529017802333447, 0.8486107263134788]","[0.4711226391953412, 0.04307854918455187, 0.2656291759480655]",cylinder,0.596796563,0.433125222,"[0, 0, 0]",0,504.7955918,-9.192457839,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49292436393502426, 0.03424842674683656, 0.03450000133320874]","[0.0, 0.0, 0.27132181396704824, 0.962488687344236]","[0.5365646900070088, 0.02043242056878597, 0.22171138115788144]",cylinder,0.389004114,0.586608393,"[0, 0, 0]",0,507.3481843,-13.94147252,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
